time,low,high,open,close,volume
2017-07-10,185.39,240.33,238.4,202.86,398041.70357687643
2017-07-11,175.56,216.5,201.65,190.57,529774.0694548395
2017-07-12,181.0,228.88,190.57,224.04,417509.9355160552
2017-07-13,193.07,227.0,224.01,205.0,226687.27750421653
2017-07-14,183.12,206.99,205.0,197.23,213173.03601057414
2017-07-15,167.0,198.97,197.23,167.72,261390.37737054424
2017-07-16,130.26,172.3,168.22,155.68,609575.3179739059
2017-07-17,153.25,191.5,155.69,190.87,632196.8433743039
2017-07-18,176.51,249.4,190.87,227.01,871479.857425283
2017-07-19,186.01,243.9,227.01,194.74,769786.829200595
2017-07-20,194.74,237.0,194.74,226.06,616585.0707208174
2017-07-21,208.5,238.0,226.23,216.6,289938.1718454896
2017-07-22,215.1,237.67,216.58,230.69,179559.84451828248
2017-07-23,221.2,234.35,230.69,228.31,115026.494328923
2017-07-24,224.0,229.99,228.27,225.96,74985.12540112795
2017-07-25,193.0,226.59,225.97,203.78,367608.6653038843
2017-07-26,193.4,209.89,203.78,203.23,212118.5664652376
2017-07-27,198.85,205.0,203.23,202.94,125499.32223404647
2017-07-28,189.34,203.95,202.95,190.72,170501.28638394046
2017-07-29,178.03,209.77,190.99,205.9,273012.7828437998
2017-07-30,193.26,209.9,205.89,196.95,105150.12887104883
2017-07-31,190.78,201.98,196.95,200.82,117870.18959965173
2017-08-01,200.82,232.73,200.83,225.73,435740.96008319495
2017-08-02,215.37,228.8,225.73,217.92,149914.8419749315
2017-08-03,217.35,227.53,217.92,224.0,113156.87452226169
2017-08-04,219.51,226.82,224.0,220.72,98579.24462275839
2017-08-05,219.54,258.98,220.72,251.85,321010.4572135175
2017-08-06,250.99,273.0,251.86,263.96,239167.7737349777
2017-08-07,257.1,274.81,263.97,269.9,168723.43057381763
2017-08-08,267.0,299.45,269.89,295.95,267293.8941195914
2017-08-09,276.55,314.71,295.95,295.26,465300.4311130486
2017-08-10,288.34,309.8,295.26,300.51,154431.32113166834
2017-08-11,295.79,310.0,300.51,309.65,131543.39345793042
